Source;Target;Type;Text;Sentiment;RetweetCount;FavouriteCount;UserName;UserLocation;UserLang;UserFollowers;UserFriends
wearesoma;minifest;Undirected;So looking forward to #wearesoma #minifest @penleetheatre this summer #gin #jazz #silentdisco… https://t.co/7fMKQjxmxS;0.0;0;2;Cornish Blogger;United Kingdom;en;1179;5002
wearesoma;gin;Undirected;So looking forward to #wearesoma #minifest @penleetheatre this summer #gin #jazz #silentdisco… https://t.co/7fMKQjxmxS;0.0;0;2;Cornish Blogger;United Kingdom;en;1179;5002
wearesoma;jazz;Undirected;So looking forward to #wearesoma #minifest @penleetheatre this summer #gin #jazz #silentdisco… https://t.co/7fMKQjxmxS;0.0;0;2;Cornish Blogger;United Kingdom;en;1179;5002
wearesoma;silentdisco;Undirected;So looking forward to #wearesoma #minifest @penleetheatre this summer #gin #jazz #silentdisco… https://t.co/7fMKQjxmxS;0.0;0;2;Cornish Blogger;United Kingdom;en;1179;5002
minifest;gin;Undirected;So looking forward to #wearesoma #minifest @penleetheatre this summer #gin #jazz #silentdisco… https://t.co/7fMKQjxmxS;0.0;0;2;Cornish Blogger;United Kingdom;en;1179;5002
minifest;jazz;Undirected;So looking forward to #wearesoma #minifest @penleetheatre this summer #gin #jazz #silentdisco… https://t.co/7fMKQjxmxS;0.0;0;2;Cornish Blogger;United Kingdom;en;1179;5002
minifest;silentdisco;Undirected;So looking forward to #wearesoma #minifest @penleetheatre this summer #gin #jazz #silentdisco… https://t.co/7fMKQjxmxS;0.0;0;2;Cornish Blogger;United Kingdom;en;1179;5002
gin;jazz;Undirected;So looking forward to #wearesoma #minifest @penleetheatre this summer #gin #jazz #silentdisco… https://t.co/7fMKQjxmxS;0.0;0;2;Cornish Blogger;United Kingdom;en;1179;5002
gin;silentdisco;Undirected;So looking forward to #wearesoma #minifest @penleetheatre this summer #gin #jazz #silentdisco… https://t.co/7fMKQjxmxS;0.0;0;2;Cornish Blogger;United Kingdom;en;1179;5002
jazz;silentdisco;Undirected;So looking forward to #wearesoma #minifest @penleetheatre this summer #gin #jazz #silentdisco… https://t.co/7fMKQjxmxS;0.0;0;2;Cornish Blogger;United Kingdom;en;1179;5002
Spotify;newrelease;Undirected;New EP from Citizen9 now on #Spotify  #newrelease #newmusic #indie #rock #NewMusicAlert https://t.co/I7tL1hzQzi;0.0;0;0;SkiingVids;Oban, Scotland;en-gb;811;3251
Spotify;newmusic;Undirected;New EP from Citizen9 now on #Spotify  #newrelease #newmusic #indie #rock #NewMusicAlert https://t.co/I7tL1hzQzi;0.0;0;0;SkiingVids;Oban, Scotland;en-gb;811;3251
Spotify;indie;Undirected;New EP from Citizen9 now on #Spotify  #newrelease #newmusic #indie #rock #NewMusicAlert https://t.co/I7tL1hzQzi;0.0;0;0;SkiingVids;Oban, Scotland;en-gb;811;3251
Spotify;rock;Undirected;New EP from Citizen9 now on #Spotify  #newrelease #newmusic #indie #rock #NewMusicAlert https://t.co/I7tL1hzQzi;0.0;0;0;SkiingVids;Oban, Scotland;en-gb;811;3251
Spotify;NewMusicAlert;Undirected;New EP from Citizen9 now on #Spotify  #newrelease #newmusic #indie #rock #NewMusicAlert https://t.co/I7tL1hzQzi;0.0;0;0;SkiingVids;Oban, Scotland;en-gb;811;3251
newrelease;newmusic;Undirected;New EP from Citizen9 now on #Spotify  #newrelease #newmusic #indie #rock #NewMusicAlert https://t.co/I7tL1hzQzi;0.0;0;0;SkiingVids;Oban, Scotland;en-gb;811;3251
newrelease;indie;Undirected;New EP from Citizen9 now on #Spotify  #newrelease #newmusic #indie #rock #NewMusicAlert https://t.co/I7tL1hzQzi;0.0;0;0;SkiingVids;Oban, Scotland;en-gb;811;3251
newrelease;rock;Undirected;New EP from Citizen9 now on #Spotify  #newrelease #newmusic #indie #rock #NewMusicAlert https://t.co/I7tL1hzQzi;0.0;0;0;SkiingVids;Oban, Scotland;en-gb;811;3251
newrelease;NewMusicAlert;Undirected;New EP from Citizen9 now on #Spotify  #newrelease #newmusic #indie #rock #NewMusicAlert https://t.co/I7tL1hzQzi;0.0;0;0;SkiingVids;Oban, Scotland;en-gb;811;3251
newmusic;indie;Undirected;New EP from Citizen9 now on #Spotify  #newrelease #newmusic #indie #rock #NewMusicAlert https://t.co/I7tL1hzQzi;0.0;0;0;SkiingVids;Oban, Scotland;en-gb;811;3251
newmusic;rock;Undirected;New EP from Citizen9 now on #Spotify  #newrelease #newmusic #indie #rock #NewMusicAlert https://t.co/I7tL1hzQzi;0.0;0;0;SkiingVids;Oban, Scotland;en-gb;811;3251
newmusic;NewMusicAlert;Undirected;New EP from Citizen9 now on #Spotify  #newrelease #newmusic #indie #rock #NewMusicAlert https://t.co/I7tL1hzQzi;0.0;0;0;SkiingVids;Oban, Scotland;en-gb;811;3251
indie;rock;Undirected;New EP from Citizen9 now on #Spotify  #newrelease #newmusic #indie #rock #NewMusicAlert https://t.co/I7tL1hzQzi;0.0;0;0;SkiingVids;Oban, Scotland;en-gb;811;3251
indie;NewMusicAlert;Undirected;New EP from Citizen9 now on #Spotify  #newrelease #newmusic #indie #rock #NewMusicAlert https://t.co/I7tL1hzQzi;0.0;0;0;SkiingVids;Oban, Scotland;en-gb;811;3251
rock;NewMusicAlert;Undirected;New EP from Citizen9 now on #Spotify  #newrelease #newmusic #indie #rock #NewMusicAlert https://t.co/I7tL1hzQzi;0.0;0;0;SkiingVids;Oban, Scotland;en-gb;811;3251
NowPlaying;traxfm;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
NowPlaying;funk;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
NowPlaying;soul;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
NowPlaying;hiphop;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
NowPlaying;house;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
NowPlaying;disco;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
NowPlaying;reggae;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
NowPlaying;chat;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
NowPlaying;bhangra;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
NowPlaying;hindi;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
NowPlaying;EDM;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
traxfm;funk;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
traxfm;soul;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
traxfm;hiphop;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
traxfm;house;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
traxfm;disco;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
traxfm;reggae;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
traxfm;chat;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
traxfm;bhangra;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
traxfm;hindi;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
traxfm;EDM;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
funk;soul;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
funk;hiphop;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
funk;house;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
funk;disco;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
funk;reggae;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
funk;chat;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
funk;bhangra;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
funk;hindi;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
funk;EDM;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
soul;hiphop;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
soul;house;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
soul;disco;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
soul;reggae;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
soul;chat;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
soul;bhangra;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
soul;hindi;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
soul;EDM;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
hiphop;house;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
hiphop;disco;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
hiphop;reggae;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
hiphop;chat;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
hiphop;bhangra;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
hiphop;hindi;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
hiphop;EDM;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
house;disco;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
house;reggae;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
house;chat;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
house;bhangra;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
house;hindi;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
house;EDM;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
disco;reggae;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
disco;chat;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
disco;bhangra;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
disco;hindi;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
disco;EDM;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
reggae;chat;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
reggae;bhangra;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
reggae;hindi;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
reggae;EDM;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
chat;bhangra;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
chat;hindi;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
chat;EDM;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
bhangra;hindi;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
bhangra;EDM;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
hindi;EDM;Undirected;#NowPlaying Flow Joe - Fat Joe #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;0;Trax FM;UK;en;2037;2308
NowPlaying;Music;Undirected;#NowPlaying I Don't Wanna Live Forever by ZAYN &amp: Taylor Swift on https://t.co/cKszqTOGHJ #Music #Pop #Dance;0.2023;0;0;MyMBS Radio;Greater Manchester, England;en;94;127
NowPlaying;Pop;Undirected;#NowPlaying I Don't Wanna Live Forever by ZAYN &amp: Taylor Swift on https://t.co/cKszqTOGHJ #Music #Pop #Dance;0.2023;0;0;MyMBS Radio;Greater Manchester, England;en;94;127
NowPlaying;Dance;Undirected;#NowPlaying I Don't Wanna Live Forever by ZAYN &amp: Taylor Swift on https://t.co/cKszqTOGHJ #Music #Pop #Dance;0.2023;0;0;MyMBS Radio;Greater Manchester, England;en;94;127
Music;Pop;Undirected;#NowPlaying I Don't Wanna Live Forever by ZAYN &amp: Taylor Swift on https://t.co/cKszqTOGHJ #Music #Pop #Dance;0.2023;0;0;MyMBS Radio;Greater Manchester, England;en;94;127
Music;Dance;Undirected;#NowPlaying I Don't Wanna Live Forever by ZAYN &amp: Taylor Swift on https://t.co/cKszqTOGHJ #Music #Pop #Dance;0.2023;0;0;MyMBS Radio;Greater Manchester, England;en;94;127
Pop;Dance;Undirected;#NowPlaying I Don't Wanna Live Forever by ZAYN &amp: Taylor Swift on https://t.co/cKszqTOGHJ #Music #Pop #Dance;0.2023;0;0;MyMBS Radio;Greater Manchester, England;en;94;127
NowPlaying;traxfm;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
NowPlaying;funk;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
NowPlaying;soul;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
NowPlaying;hiphop;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
NowPlaying;house;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
NowPlaying;disco;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
NowPlaying;reggae;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
NowPlaying;chat;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
NowPlaying;bhangra;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
NowPlaying;hindi;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
NowPlaying;EDM;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
traxfm;funk;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
traxfm;soul;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
traxfm;hiphop;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
traxfm;house;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
traxfm;disco;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
traxfm;reggae;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
traxfm;chat;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
traxfm;bhangra;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
traxfm;hindi;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
traxfm;EDM;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
funk;soul;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
funk;hiphop;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
funk;house;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
funk;disco;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
funk;reggae;Undirected;#NowPlaying Way Back - TLC #traxfm https://t.co/PYYFzEt64I #funk #soul #hiphop #house  #disco #reggae #chat #bhangra #hindi #EDM;0.0;2;1;Trax FM;UK;en;2037;2308
